order_id,customer_name,order_date,category,sub_category,price,region,city,qty
OD5591,Veronica,2015-11-30,Fruits & Veggies,Fresh Fruits,840.48,West,Tenkasi,330
OD5592,Jonas,2016-08-17,Bakery,Breads & Buns,928.0,West,Madurai,636
OD5593,Anu,2016-12-11,Fruits & Veggies,Organic Vegetables,2114.82,West,Chennai,805
OD5594,Malik,2016-05-10,"Eggs, Meat & Fish",Mutton,1551.72,West,Krishnagiri,732
OD5595,Peer,2015-11-04,Fruits & Veggies,Organic Vegetables,2168.04,West,Tenkasi,870
OD5596,James,2015-04-18,Beverages,Health Drinks,1927.4,West,Ramanadhapuram,109
OD5597,Vince,2015-12-29,Beverages,Soft Drinks,1937.34,West,Trichy,308
OD5598,Vidya,2017-08-06,Oil & Masala,Spices,1589.16,West,Krishnagiri,718
OD5599,Ram,2018-11-27,Bakery,Biscuits,655.9300000000001,West,Trichy,87
OD5600,Sundar,2017-09-02,Oil & Masala,Masalas,663.64,West,Nagercoil,457
OD5601,Kumar,2017-06-24,Food Grains,Atta & Flour,871.75,West,Dharmapuri,45
OD5602,Veena,2017-02-05,Beverages,Soft Drinks,1422.0,West,Namakkal,192
OD5603,Mathew,2016-11-17,Oil & Masala,Edible Oil & Ghee,692.96,West,Nagercoil,303
OD5604,Verma,2017-05-26,Oil & Masala,Spices,1681.12,West,Krishnagiri,993
OD5605,Anu,2016-08-10,Bakery,Breads & Buns,601.12,West,Ooty,806
OD5606,Vinne,2015-11-26,Snacks,Cookies,2010.2,West,Viluppuram,46
OD5607,Alan,2016-04-02,"Eggs, Meat & Fish",Eggs,450.3,West,Salem,717
OD5608,Yadav,2016-08-16,Snacks,Cookies,1489.2,West,Chennai,133
OD5609,Ram,2018-11-13,Fruits & Veggies,Organic Vegetables,789.88,West,Madurai,738
OD5610,Amy,2015-11-25,Beverages,Soft Drinks,1413.12,West,Theni,592
OD5611,Yadav,2017-08-30,Fruits & Veggies,Fresh Vegetables,925.32,West,Karur,441
OD5612,Yusuf,2016-07-25,Fruits & Veggies,Fresh Vegetables,1735.92,West,Theni,191
OD5613,Muneer,2015-06-18,"Eggs, Meat & Fish",Eggs,897.78,West,Tirunelveli,936
OD5614,Arutra,2017-02-22,Food Grains,Organic Staples,1248.72,West,Madurai,311
OD5615,Shree,2016-12-19,Bakery,Breads & Buns,2135.6,West,Trichy,920
OD5616,Muneer,2018-08-07,Snacks,Chocolates,918.34,West,Dindigul,327
OD5617,Sudha,2016-04-17,Fruits & Veggies,Fresh Vegetables,1275.2,West,Bodi,646
OD5618,Arutra,2015-05-10,Oil & Masala,Spices,1404.9,West,Theni,678
OD5619,Jonas,2015-05-10,"Eggs, Meat & Fish",Chicken,1807.08,West,Dindigul,250
OD5620,Sharon,2017-08-14,Fruits & Veggies,Fresh Fruits,716.1,West,Ramanadhapuram,59
OD5621,Peer,2016-12-30,Snacks,Cookies,1872.0,West,Nagercoil,740
OD5622,Krithika,2016-05-22,"Eggs, Meat & Fish",Mutton,1555.2,West,Cumbum,39
OD5623,Alan,2018-06-08,"Eggs, Meat & Fish",Fish,1150.05,West,Vellore,398
OD5624,Muneer,2018-09-07,Bakery,Cakes,1493.12,West,Bodi,421
OD5625,Vince,2016-05-22,Food Grains,Organic Staples,909.15,West,Ooty,405
OD5626,Ram,2018-10-07,Beverages,Health Drinks,1636.14,West,Madurai,789
OD5627,Hussain,2015-11-04,Beverages,Health Drinks,1517.1,West,Dharmapuri,204
OD5628,Sudha,2018-09-15,Fruits & Veggies,Fresh Fruits,661.2,West,Theni,217
OD5629,Vinne,2016-11-20,Snacks,Chocolates,1539.85,West,Dindigul,439
OD5630,Rumaiza,2018-05-07,Bakery,Biscuits,1167.27,West,Kanyakumari,188
OD5631,Vinne,2016-08-10,Bakery,Breads & Buns,875.28,West,Theni,907
OD5632,Akash,2015-08-25,Food Grains,Rice,1052.8,West,Ooty,703
OD5633,Harish,2017-09-25,Beverages,Soft Drinks,1114.1,West,Ooty,420
OD5634,Yusuf,2015-11-10,Fruits & Veggies,Fresh Vegetables,737.28,West,Nagercoil,452
OD5635,Esther,2015-08-12,Food Grains,Rice,849.6,West,Cumbum,261
OD5636,Ramesh,2018-08-12,"Eggs, Meat & Fish",Eggs,807.8,West,Karur,445
OD5637,Ram,2018-06-26,Food Grains,Atta & Flour,769.64,West,Ramanadhapuram,318
OD5638,Rumaiza,2015-08-23,Snacks,Chocolates,906.88,West,Kanyakumari,10
OD5639,Verma,2018-05-20,Food Grains,Dals & Pulses,2093.2200000000003,West,Viluppuram,559
OD5640,Muneer,2015-12-08,Bakery,Cakes,1943.1,West,Namakkal,822
OD5641,Ramesh,2015-09-17,Bakery,Cakes,997.08,West,Madurai,315
OD5642,Sundar,2018-10-07,Oil & Masala,Masalas,810.88,West,Vellore,968
OD5643,Sabeela,2018-10-02,Snacks,Cookies,1061.44,West,Tenkasi,798
OD5644,Vidya,2015-09-17,Beverages,Health Drinks,620.73,West,Vellore,306
OD5645,Vince,2015-01-26,Food Grains,Dals & Pulses,899.6,Central,Coimbatore,394
OD5646,Harish,2018-11-23,Bakery,Breads & Buns,456.53,Central,Trichy,380
OD5647,Rumaiza,2017-12-23,Bakery,Biscuits,474.24,Central,Perambalur,817
OD5648,Rumaiza,2018-09-08,Food Grains,Atta & Flour,1328.8,Central,Dindigul,741
OD5649,Surya,2017-07-02,Food Grains,Organic Staples,1977.6,Central,Cumbum,168
OD5650,Peer,2017-03-03,Snacks,Noodles,487.66,Central,Bodi,9
OD5651,Alan,2017-08-26,Oil & Masala,Edible Oil & Ghee,1484.95,Central,Dharmapuri,633
OD5652,Willams,2018-11-19,Beverages,Soft Drinks,1482.38,Central,Ooty,166
OD5653,Esther,2018-09-04,Snacks,Noodles,1318.68,Central,Vellore,784
OD5654,Hafiz,2016-03-01,Snacks,Chocolates,2154.69,Central,Madurai,854
OD5655,Ganesh,2018-09-08,Bakery,Breads & Buns,1695.76,Central,Pudukottai,224
OD5656,Veena,2017-09-05,"Eggs, Meat & Fish",Mutton,777.2,Central,Vellore,175
OD5657,Sudha,2016-09-21,Fruits & Veggies,Fresh Vegetables,1434.51,Central,Chennai,980
OD5658,Sabeela,2017-11-12,Snacks,Noodles,1058.4,Central,Karur,401
OD5659,Anu,2016-05-04,Beverages,Health Drinks,1927.2,Central,Namakkal,201
OD5660,Rumaiza,2017-12-05,Beverages,Soft Drinks,1113.6,East,Viluppuram,358
OD5661,Yusuf,2018-05-14,Snacks,Cookies,1687.2,East,Vellore,488
OD5662,Harish,2018-06-29,Beverages,Soft Drinks,1346.4,East,Namakkal,692
OD5663,Esther,2015-08-24,Snacks,Noodles,2097.14,East,Perambalur,335
OD5664,Veronica,2018-10-23,Food Grains,Organic Staples,1164.24,East,Theni,157
OD5665,Kumar,2018-10-23,Snacks,Chocolates,1182.56,East,Ooty,31
OD5666,Mathew,2017-02-21,Food Grains,Dals & Pulses,986.05,East,Kanyakumari,519
OD5667,Muneer,2018-06-29,Oil & Masala,Masalas,453.75,East,Vellore,923
OD5668,Komal,2018-10-16,Food Grains,Rice,1240.15,East,Kanyakumari,70
OD5669,Kumar,2018-08-17,"Eggs, Meat & Fish",Eggs,684.8,East,Coimbatore,746
OD5670,Muneer,2018-03-24,Food Grains,Rice,1604.8,East,Madurai,396
OD5671,Ramesh,2016-11-03,Oil & Masala,Spices,1125.4,East,Dindigul,233
OD5672,Sudeep,2015-11-01,Bakery,Biscuits,1876.56,East,Vellore,586
OD5673,Kumar,2018-04-20,Food Grains,Rice,1504.8,East,Bodi,615
OD5674,Ramesh,2016-07-03,Bakery,Breads & Buns,1349.76,East,Cumbum,578
OD5675,Vinne,2018-04-20,Food Grains,Rice,1452.8,East,Ooty,879
OD5676,Jonas,2018-12-04,"Eggs, Meat & Fish",Eggs,1485.7,East,Tirunelveli,772
OD5677,Sheeba,2016-05-29,"Eggs, Meat & Fish",Eggs,1474.9,East,Tirunelveli,465
OD5678,Sudha,2018-10-09,Snacks,Chocolates,1334.64,East,Kanyakumari,105
OD5679,Amrish,2016-07-03,Bakery,Breads & Buns,959.04,East,Tirunelveli,498
OD5680,Jackson,2016-05-29,Snacks,Cookies,1575.75,East,Tirunelveli,52
OD5681,Shah,2018-10-23,"Eggs, Meat & Fish",Fish,891.0,East,Cumbum,290
OD5682,Hussain,2016-07-11,Bakery,Biscuits,872.3399999999999,East,Chennai,165
OD5683,Esther,2018-10-23,Fruits & Veggies,Fresh Vegetables,1166.88,East,Namakkal,363
OD5684,Vince,2016-12-22,Fruits & Veggies,Fresh Vegetables,742.22,East,Tirunelveli,138
OD5685,Sundar,2015-01-14,Food Grains,Rice,943.25,East,Theni,152
OD5686,Amrish,2018-05-18,Bakery,Biscuits,2174.4,South,Vellore,894
OD5687,Vidya,2018-04-01,Oil & Masala,Spices,2012.8,South,Salem,352
OD5688,Ridhesh,2015-08-27,Beverages,Health Drinks,1480.47,South,Perambalur,504
OD5689,Yusuf,2018-07-15,Oil & Masala,Edible Oil & Ghee,1202.8,South,Cumbum,959
OD5690,Haseena,2015-08-27,Food Grains,Rice,295.68,South,Ooty,21
OD5691,Veena,2017-11-06,Food Grains,Dals & Pulses,1986.45,South,Pudukottai,366
OD5692,Krithika,2016-12-05,Bakery,Biscuits,1743.84,South,Tirunelveli,590
OD5693,Sundar,2017-11-06,Food Grains,Rice,1153.68,South,Cumbum,67
OD5694,Vidya,2015-07-05,Food Grains,Dals & Pulses,505.52,South,Ooty,399
OD5695,Vidya,2016-11-30,Beverages,Soft Drinks,1303.4,South,Nagercoil,74
OD5696,Ram,2018-05-09,Bakery,Biscuits,895.86,South,Bodi,675
OD5697,Aditi,2016-06-11,Snacks,Chocolates,1272.51,South,Tenkasi,904
OD5698,Alan,2015-03-19,Fruits & Veggies,Fresh Vegetables,593.28,South,Karur,152
OD5699,Aditi,2015-03-19,Beverages,Soft Drinks,1752.56,South,Tenkasi,922
OD5700,Willams,2015-07-05,Bakery,Biscuits,1144.08,South,Virudhunagar,688
OD5701,Akash,2016-06-18,Bakery,Biscuits,1028.84,South,Chennai,452
OD5702,Malik,2016-06-11,Beverages,Health Drinks,1244.42,South,Dindigul,527
OD5703,Veena,2016-07-02,"Eggs, Meat & Fish",Chicken,1774.8,South,Chennai,192
OD5704,Aditi,2018-11-04,"Eggs, Meat & Fish",Chicken,1600.8,South,Perambalur,603
OD5705,Arvind,2015-10-20,Fruits & Veggies,Fresh Vegetables,1582.86,South,Dharmapuri,161
OD5706,Sheeba,2018-03-28,Beverages,Soft Drinks,406.26,West,Nagercoil,962
OD5707,Jonas,2018-01-08,Oil & Masala,Edible Oil & Ghee,624.12,West,Nagercoil,205
OD5708,Ram,2016-09-13,Bakery,Cakes,317.52,West,Tenkasi,804
OD5709,Komal,2016-02-03,Oil & Masala,Masalas,1216.64,West,Cumbum,250
OD5710,Sundar,2016-09-13,Oil & Masala,Masalas,387.6,West,Bodi,998
OD5711,Akash,2018-04-15,Snacks,Noodles,1025.42,West,Coimbatore,119
OD5712,Arutra,2015-09-06,Fruits & Veggies,Fresh Fruits,1585.8,West,Karur,268
OD5713,Amrish,2017-05-05,Fruits & Veggies,Organic Vegetables,1113.75,West,Dharmapuri,283
OD5714,Ram,2016-09-13,Food Grains,Atta & Flour,2230.14,West,Coimbatore,762
OD5715,Vinne,2018-03-28,Snacks,Noodles,1165.52,West,Tenkasi,219
OD5716,Ridhesh,2015-05-04,"Eggs, Meat & Fish",Fish,811.71,West,Salem,618
OD5717,Yusuf,2017-09-25,Snacks,Cookies,1172.16,West,Tirunelveli,370
OD5718,Sudha,2015-11-16,Bakery,Biscuits,382.84,West,Karur,413
OD5719,Ridhesh,2018-10-27,Beverages,Health Drinks,1033.6,West,Chennai,606
OD5720,Sudeep,2015-10-28,"Eggs, Meat & Fish",Eggs,1462.17,West,Virudhunagar,637
OD5721,Haseena,2016-08-31,Food Grains,Organic Staples,1051.93,West,Theni,781
OD5722,Veena,2018-04-01,Fruits & Veggies,Fresh Vegetables,625.99,West,Tirunelveli,73
OD5723,Vince,2017-10-10,Bakery,Breads & Buns,1545.18,West,Tenkasi,374
OD5724,Suresh,2018-10-27,Food Grains,Rice,1753.92,West,Vellore,784
OD5725,Jackson,2017-12-14,"Eggs, Meat & Fish",Mutton,978.93,West,Perambalur,361
OD5726,Ridhesh,2018-10-21,"Eggs, Meat & Fish",Eggs,1140.3,West,Chennai,541
OD5727,Verma,2017-03-14,Food Grains,Rice,1238.88,West,Cumbum,979
OD5728,Malik,2017-08-16,"Eggs, Meat & Fish",Chicken,1696.48,West,Virudhunagar,689
OD5729,Sudeep,2016-09-13,Oil & Masala,Masalas,665.95,West,Cumbum,33
OD5730,Krithika,2016-10-10,Bakery,Cakes,2006.1,West,Bodi,376
OD5731,Ramesh,2018-11-09,Bakery,Biscuits,859.3,West,Vellore,150
OD5732,Mathew,2018-10-15,Snacks,Chocolates,1981.68,West,Namakkal,790
OD5733,Ganesh,2018-11-10,Food Grains,Atta & Flour,450.84,West,Chennai,345
OD5734,Yadav,2017-08-26,Beverages,Soft Drinks,1665.16,West,Trichy,657
OD5735,Malik,2017-03-15,Snacks,Noodles,1639.1,West,Kanyakumari,503
OD5736,Sudeep,2016-09-11,"Eggs, Meat & Fish",Fish,1373.68,West,Nagercoil,112
OD5737,Arutra,2015-06-25,"Eggs, Meat & Fish",Fish,1181.04,West,Dharmapuri,198
OD5738,Sharon,2018-12-28,"Eggs, Meat & Fish",Fish,1293.05,West,Chennai,439
OD5739,Haseena,2017-10-10,Fruits & Veggies,Fresh Fruits,1231.44,West,Krishnagiri,820
OD5740,Haseena,2018-05-11,Food Grains,Rice,1312.0,West,Trichy,976
OD5741,Adavan,2018-11-18,Fruits & Veggies,Fresh Vegetables,2196.48,Central,Pudukottai,48
OD5742,Ravi,2016-11-08,Oil & Masala,Masalas,1349.43,East,Kanyakumari,686
OD5743,Amy,2018-08-12,Fruits & Veggies,Organic Fruits,662.4,East,Tenkasi,196
OD5744,Amy,2017-10-28,Snacks,Chocolates,690.69,East,Cumbum,691
OD5745,Arutra,2016-11-08,Bakery,Cakes,1177.0,East,Nagercoil,777
OD5746,Sharon,2015-09-19,"Eggs, Meat & Fish",Fish,1658.7,East,Tirunelveli,908
OD5747,Verma,2017-11-23,"Eggs, Meat & Fish",Chicken,2019.96,East,Coimbatore,606
OD5748,Shah,2017-11-23,Beverages,Health Drinks,1373.52,East,Viluppuram,294
OD5749,Anu,2015-11-24,"Eggs, Meat & Fish",Mutton,663.06,East,Nagercoil,423
OD5750,Aditi,2017-12-11,Oil & Masala,Edible Oil & Ghee,814.8,East,Coimbatore,859
OD5751,Esther,2018-12-04,Oil & Masala,Spices,852.72,East,Cumbum,104
OD5752,Rumaiza,2017-12-11,Bakery,Biscuits,1020.0,East,Viluppuram,183
OD5753,Alan,2016-09-15,Oil & Masala,Masalas,1053.6,South,Cumbum,349
OD5754,Sudeep,2016-09-15,Fruits & Veggies,Organic Vegetables,1452.66,South,Dindigul,703
OD5755,Krithika,2017-11-15,"Eggs, Meat & Fish",Fish,1582.17,South,Ooty,765
OD5756,Muneer,2018-09-26,Oil & Masala,Spices,1630.98,West,Chennai,607
OD5757,Arutra,2017-03-03,Bakery,Breads & Buns,1159.5,West,Dindigul,623
OD5758,Ravi,2018-01-16,Snacks,Noodles,415.8,West,Tenkasi,833
OD5759,Veena,2018-09-01,Food Grains,Atta & Flour,1038.31,West,Nagercoil,121
OD5760,Arvind,2017-09-24,Food Grains,Organic Staples,1180.48,West,Vellore,57
OD5761,Sharon,2018-09-10,"Eggs, Meat & Fish",Eggs,995.4,West,Nagercoil,704
OD5762,Sundar,2016-07-16,Snacks,Noodles,1185.48,West,Cumbum,190
OD5763,Arutra,2016-07-16,Fruits & Veggies,Fresh Vegetables,830.48,West,Theni,469
OD5764,Veronica,2017-06-14,"Eggs, Meat & Fish",Eggs,485.45,West,Dharmapuri,572
OD5765,Kumar,2018-01-16,Beverages,Health Drinks,1146.88,West,Dharmapuri,383
OD5766,Sharon,2016-10-25,Oil & Masala,Edible Oil & Ghee,1270.53,West,Salem,416
OD5767,Krithika,2017-08-13,Beverages,Health Drinks,637.05,Central,Tenkasi,597
OD5768,Hafiz,2018-01-13,Oil & Masala,Masalas,1950.4,Central,Kanyakumari,454
OD5769,Vidya,2017-07-25,Fruits & Veggies,Fresh Fruits,1470.33,Central,Dharmapuri,71
OD5770,Ridhesh,2017-05-27,Fruits & Veggies,Fresh Vegetables,412.38,Central,Chennai,669
OD5771,Malik,2017-04-02,"Eggs, Meat & Fish",Mutton,1777.33,Central,Vellore,780
OD5772,Sheeba,2017-07-25,Snacks,Noodles,1487.36,Central,Trichy,694
OD5773,James,2018-06-01,Oil & Masala,Masalas,569.9,Central,Pudukottai,271
OD5774,Sundar,2016-04-18,Snacks,Chocolates,1215.72,Central,Namakkal,682
OD5775,Komal,2017-07-07,Food Grains,Dals & Pulses,638.26,Central,Trichy,458
OD5776,Yusuf,2015-11-23,Bakery,Cakes,772.48,Central,Coimbatore,429
OD5777,Peer,2018-05-28,Beverages,Soft Drinks,548.96,Central,Karur,956
OD5778,Kumar,2015-12-01,"Eggs, Meat & Fish",Chicken,463.98,Central,Theni,102
OD5779,Ram,2016-11-21,Beverages,Health Drinks,1642.08,Central,Viluppuram,407
OD5780,Komal,2017-12-02,Bakery,Cakes,1724.4,Central,Chennai,606
OD5781,Hafiz,2016-05-31,Oil & Masala,Edible Oil & Ghee,1015.74,Central,Pudukottai,612
OD5782,Haseena,2017-12-23,Oil & Masala,Edible Oil & Ghee,1829.52,Central,Salem,551
OD5783,Muneer,2016-02-09,Snacks,Noodles,872.95,Central,Nagercoil,798
OD5784,Ram,2017-07-16,Beverages,Soft Drinks,1350.72,Central,Vellore,895
OD5785,Roshan,2015-05-20,Snacks,Chocolates,1694.0,Central,Ramanadhapuram,269
OD5786,Adavan,2015-09-14,"Eggs, Meat & Fish",Mutton,910.8,Central,Kanyakumari,187
OD5787,Jackson,2018-11-10,Snacks,Noodles,561.33,Central,Ooty,790
OD5788,Kumar,2017-07-07,Fruits & Veggies,Organic Fruits,565.44,Central,Viluppuram,587
OD5789,Muneer,2018-12-22,Food Grains,Dals & Pulses,749.36,East,Pudukottai,648
OD5790,Amy,2017-12-05,Food Grains,Organic Staples,1614.03,East,Viluppuram,480
OD5791,Sudha,2017-01-25,Oil & Masala,Spices,1911.78,East,Ramanadhapuram,136
OD5792,Krithika,2015-10-13,Bakery,Biscuits,952.82,East,Trichy,367
OD5793,Arutra,2017-05-08,Food Grains,Organic Staples,1703.66,East,Viluppuram,810
OD5794,Shree,2016-05-31,Beverages,Soft Drinks,1299.48,East,Salem,107
OD5795,Ram,2016-09-11,Food Grains,Atta & Flour,2074.08,East,Theni,452
OD5796,Arvind,2018-11-07,Snacks,Noodles,378.76,East,Madurai,307
OD5797,Hussain,2018-11-13,Beverages,Health Drinks,1115.38,East,Viluppuram,76
OD5798,Shree,2018-11-20,"Eggs, Meat & Fish",Fish,1994.16,East,Tirunelveli,305
OD5799,Muneer,2017-11-24,"Eggs, Meat & Fish",Eggs,1294.2,East,Dindigul,14
OD5800,Hafiz,2015-08-05,Beverages,Soft Drinks,1762.56,East,Vellore,167
OD5801,Sudha,2015-09-09,Snacks,Cookies,639.16,East,Virudhunagar,770
OD5802,Shah,2015-05-20,Snacks,Cookies,408.54,East,Kanyakumari,524
OD5803,Adavan,2018-05-28,Bakery,Biscuits,1077.05,East,Krishnagiri,198
OD5804,Amrish,2017-07-24,Food Grains,Organic Staples,335.12,East,Viluppuram,122
OD5805,Akash,2015-12-20,Snacks,Cookies,687.42,East,Nagercoil,717
OD5806,Mathew,2016-09-15,Bakery,Biscuits,1302.6,East,Namakkal,38
OD5807,Ramesh,2017-01-09,Food Grains,Dals & Pulses,1741.82,East,Tenkasi,915
OD5808,Anu,2016-03-05,Fruits & Veggies,Organic Vegetables,1342.74,East,Karur,853
OD5809,Shree,2015-11-11,"Eggs, Meat & Fish",Mutton,983.24,East,Nagercoil,199
OD5810,Muneer,2018-06-19,Food Grains,Rice,793.6,East,Bodi,556
OD5811,Sudha,2017-07-14,Beverages,Soft Drinks,2198.24,East,Chennai,672
OD5812,Sundar,2017-10-09,Fruits & Veggies,Fresh Fruits,1287.83,East,Salem,779
OD5813,Hussain,2015-12-31,Fruits & Veggies,Organic Fruits,1024.88,East,Bodi,580
OD5814,Ravi,2016-03-05,"Eggs, Meat & Fish",Mutton,908.8,East,Krishnagiri,545
OD5815,Yadav,2017-03-13,Bakery,Cakes,1799.07,East,Ramanadhapuram,400
OD5816,Ravi,2018-06-19,Snacks,Noodles,2004.75,East,Nagercoil,695
OD5817,Kumar,2015-12-15,Snacks,Cookies,1003.2,East,Ooty,485
OD5818,Roshan,2017-11-26,Snacks,Chocolates,817.4,East,Chennai,226
OD5819,Shah,2017-01-25,Beverages,Soft Drinks,916.98,East,Tirunelveli,556
OD5820,Sharon,2015-12-30,Snacks,Chocolates,1641.6,East,Trichy,37
OD5821,Sudeep,2018-04-29,Fruits & Veggies,Fresh Vegetables,1338.24,East,Namakkal,502
OD5822,Ravi,2015-10-31,Snacks,Cookies,1501.29,East,Tirunelveli,437
OD5823,Jackson,2015-11-11,Fruits & Veggies,Fresh Fruits,891.77,East,Dindigul,606
OD5824,Alan,2016-06-28,Bakery,Breads & Buns,1205.19,East,Ramanadhapuram,396
OD5825,Anu,2018-11-25,Snacks,Cookies,1990.98,South,Chennai,211
OD5826,Yadav,2018-10-02,Beverages,Soft Drinks,1093.06,South,Cumbum,711
OD5827,Arutra,2017-11-28,Beverages,Soft Drinks,1543.62,South,Nagercoil,362
OD5828,Arutra,2018-11-02,Fruits & Veggies,Fresh Fruits,1453.44,South,Vellore,218
OD5829,Veronica,2015-11-28,Fruits & Veggies,Fresh Vegetables,714.78,South,Bodi,624
OD5830,Jackson,2015-10-18,Food Grains,Organic Staples,1240.2,South,Coimbatore,305
OD5831,Harish,2017-03-20,Oil & Masala,Masalas,518.7,South,Tirunelveli,240
OD5832,Amrish,2016-07-05,Food Grains,Organic Staples,1425.0,South,Viluppuram,406
OD5833,Vinne,2018-04-01,Food Grains,Dals & Pulses,891.0,South,Kanyakumari,593
OD5834,Vinne,2018-05-19,Oil & Masala,Spices,1925.6,South,Ooty,652
OD5835,Esther,2016-07-17,Fruits & Veggies,Fresh Fruits,1350.13,South,Virudhunagar,92
OD5836,Esther,2018-04-10,Bakery,Cakes,1632.96,South,Perambalur,156
OD5837,Malik,2015-12-16,Food Grains,Rice,783.52,South,Krishnagiri,184
OD5838,Vinne,2017-12-09,Snacks,Chocolates,1528.86,South,Perambalur,827
OD5839,Peer,2017-11-04,Oil & Masala,Edible Oil & Ghee,1215.5,South,Ramanadhapuram,943
OD5840,Ram,2018-08-27,Bakery,Breads & Buns,1536.24,West,Krishnagiri,299
OD5841,Veronica,2018-12-16,Beverages,Health Drinks,1448.48,West,Viluppuram,946
OD5842,Jackson,2017-03-13,"Eggs, Meat & Fish",Mutton,1162.76,West,Pudukottai,625
OD5843,Suresh,2018-10-19,Food Grains,Dals & Pulses,446.94,West,Pudukottai,194
OD5844,Harish,2015-06-09,Bakery,Biscuits,529.98,West,Chennai,759
OD5845,Sudeep,2018-09-17,Snacks,Noodles,1490.79,West,Coimbatore,648
OD5846,Muneer,2015-11-25,Bakery,Cakes,1644.72,West,Salem,187
OD5847,Sabeela,2018-06-27,Food Grains,Atta & Flour,1161.12,West,Salem,696
OD5848,Ganesh,2018-02-09,Fruits & Veggies,Fresh Vegetables,417.48,West,Viluppuram,235
OD5849,Shah,2016-12-04,Beverages,Soft Drinks,1452.96,West,Nagercoil,433
OD5850,Vince,2016-03-24,Beverages,Health Drinks,941.16,West,Krishnagiri,679
OD5851,Vidya,2016-06-20,"Eggs, Meat & Fish",Fish,933.24,West,Tirunelveli,558
OD5852,Sudeep,2015-08-19,Oil & Masala,Masalas,878.4,West,Karur,204
OD5853,Roshan,2018-07-17,Fruits & Veggies,Organic Fruits,1161.85,West,Ooty,327
OD5854,Sharon,2017-07-02,Oil & Masala,Spices,758.1600000000001,West,Virudhunagar,841
OD5855,James,2017-11-04,Beverages,Soft Drinks,1468.08,West,Viluppuram,43
OD5856,Komal,2015-10-03,Bakery,Biscuits,759.17,West,Pudukottai,260
OD5857,Krithika,2018-12-16,Snacks,Noodles,1396.5,West,Viluppuram,458
OD5858,Verma,2018-12-16,Beverages,Soft Drinks,1033.78,West,Tirunelveli,429
OD5859,Vince,2018-08-31,"Eggs, Meat & Fish",Mutton,553.52,West,Ooty,920
OD5860,Yadav,2017-08-02,Beverages,Soft Drinks,621.73,West,Ooty,75
OD5861,Sudha,2016-12-14,Oil & Masala,Masalas,376.3,West,Ooty,525
OD5862,Esther,2017-06-03,Beverages,Soft Drinks,1235.87,West,Perambalur,510
OD5863,Ravi,2018-10-19,Fruits & Veggies,Fresh Fruits,550.74,West,Chennai,157
OD5864,Hafiz,2018-08-27,"Eggs, Meat & Fish",Chicken,1406.16,West,Coimbatore,923
OD5865,Veronica,2015-10-03,Fruits & Veggies,Fresh Fruits,749.18,West,Trichy,216
OD5866,Ram,2016-03-01,Beverages,Health Drinks,638.13,West,Perambalur,127
OD5867,Surya,2017-03-12,Beverages,Health Drinks,930.62,West,Tirunelveli,127
OD5868,Anu,2017-11-04,Beverages,Soft Drinks,791.8,West,Perambalur,888
OD5869,Aditi,2018-09-04,Food Grains,Dals & Pulses,2134.88,West,Bodi,129
OD5870,Jonas,2018-02-11,Beverages,Health Drinks,771.9,West,Ooty,439
OD5871,Shree,2016-10-30,Beverages,Health Drinks,894.6,West,Namakkal,314
OD5872,Arvind,2018-08-21,Oil & Masala,Spices,1217.44,West,Nagercoil,777
OD5873,Harish,2016-12-25,Oil & Masala,Edible Oil & Ghee,538.53,Central,Dharmapuri,749
OD5874,Suresh,2018-05-07,Food Grains,Organic Staples,2140.86,Central,Dindigul,149
OD5875,Arutra,2018-03-25,"Eggs, Meat & Fish",Fish,739.2,Central,Pudukottai,606
OD5876,Muneer,2018-05-07,Fruits & Veggies,Fresh Vegetables,974.4,Central,Namakkal,36
OD5877,Arutra,2016-12-10,Bakery,Biscuits,882.64,Central,Theni,744
OD5878,Aditi,2017-09-25,Food Grains,Atta & Flour,1557.18,Central,Virudhunagar,678
OD5879,Akash,2018-04-08,Beverages,Soft Drinks,1563.0,Central,Vellore,580
OD5880,Arutra,2016-09-05,"Eggs, Meat & Fish",Mutton,1899.94,Central,Krishnagiri,98
OD5881,Amy,2016-12-24,Fruits & Veggies,Organic Fruits,515.04,Central,Cumbum,388
OD5882,Sabeela,2017-11-10,Oil & Masala,Edible Oil & Ghee,1740.84,Central,Cumbum,343
OD5883,James,2017-09-22,Beverages,Soft Drinks,1415.07,Central,Vellore,837
OD5884,Aditi,2017-03-14,Oil & Masala,Edible Oil & Ghee,1181.14,Central,Pudukottai,322
OD5885,Shah,2016-12-10,Food Grains,Organic Staples,605.2,Central,Namakkal,343
OD5886,Ganesh,2018-12-09,Fruits & Veggies,Fresh Fruits,1169.28,Central,Dindigul,152
OD5887,Ridhesh,2017-10-31,Oil & Masala,Masalas,1530.0,Central,Theni,171
OD5888,Amrish,2018-07-20,Beverages,Soft Drinks,1410.06,Central,Ramanadhapuram,297
OD5889,Komal,2015-11-18,Oil & Masala,Spices,1132.12,Central,Coimbatore,546
OD5890,Hafiz,2018-03-25,Snacks,Noodles,1968.12,Central,Madurai,904
